sbu,id,nameEn,nameZh,addressEn,addressZh,__typename,district_id,district_name_en,district_name_cn,property_type,property_type_code,district_property_type
mr_ind,B000020879,KRAS ASIA IND BLDG,嘉士亞洲工業大廈,79 HUNG TO ROAD,鴻圖道79號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007864,TONIC IND CTR B,同力工業中心 B 座,19 LAM HING STREET,臨興街19號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007832,CHUNG MEI IND CTR BLK B,中美中心B座,15 HING YIP STREET,興業街15號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000021376,LOK KUI IND BLDG,樂居工業大廈,6-8 HUNG TO ROAD,鴻圖道6-8號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000019816,HIGH WIN FTY BLDG,凱源工業大廈,47 HOI YUEN ROAD,開源道47號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007897,EVERWIN CTR,恆勝中心,72 HUNG TO ROAD,鴻圖道72號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007896,1 HUNG TO ROAD,鴻圖道1號,1 HUNG TO ROAD,鴻圖道1號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007492,CROWN IND BLDG,冠力工業大廈,106 HOW MING STREET,巧明街106號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007102,CENTURY CTR,世紀工商中心,44-46 HUNG TO ROAD,鴻圖道44-46號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007045,RAY CTR,志聯中心,88 HUNG TO ROAD,鴻圖道88號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007105,WAH HUNG CTR,華鴻工貿中心,41 HUNG TO ROAD,鴻圖道41號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007775,WAH SHING CTR,華成工商中心,11-13 SHING YIP STREET,成業街11-13號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000018709,CHUAN YUAN FTY BLDG,泉源工業大廈,342-344 KWUN TONG ROAD,觀塘道342-344號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000018911,D J BLDG,申新大廈,173 HOI BUN ROAD,海濱道173號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007094,LLADRO BUILDING,溢財中心,72 HOI YUEN ROAD,開源道72號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000023542,THE OZONE,THE OZONE,134 WAI YIP STREET,偉業街134號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000024438,VIET SHING FTY BLDG,越成工廠大廈,145 WAI YIP STREET,偉業街145號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000019402,GEE LOK IND BLDG,致樂工業大廈,34 HUNG TO ROAD,鴻圖道34號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007777,CAMELPAINT BLDG BLK 2,駱駝漆大廈二期,62 HOI YUEN ROAD,開源道62號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000018311,CANTAKE FTY BLDG,堅德工業大廈,172 WAI YIP STREET,偉業街172號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007776,CAMELPAINT BLDG BLK 1,駱駝漆大廈一期,62 HOI YUEN ROAD,開源道62號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007111,SEAVIEW CTR,海濱中心,139 HOI BUN ROAD,海濱道139號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000023474,SPEEDY IND BLDG,迅達工業大廈,114 HOW MING STREET,巧明街114號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007780,KWUN TONG IND CTR BLK 2,觀塘工業中心二座,460-470 KWUN TONG ROAD,觀塘道460-470號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007862,TONIC IND CTR A,同力工業中心 A 座,26 KAI CHEUNG ROAD,啟祥道26號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007101,FREE TRADE CTR,佳貿中心,49 TSUN YIP STREET,駿業街49號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000018505,CHEUNG HING IND BLDG (KT),長慶工業大廈,23 TAI YIP STREET,大業街23號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000022407,PACIFIC TRADE CTR,太平洋貿易中心,2 KAI HING ROAD,啟興道2號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007508,SHIU FAT IND BLDG,兆發工業大廈,139-141 WAI YIP STREET,偉業街139-141號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007781,KWUN TONG IND CTR BLK 3,觀塘工業中心三座,448-458 KWUN TONG ROAD,觀塘道448-458號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007096,HEWLETT CTR,豐利中心,52-54 HOI YUEN ROAD,開源道52-54號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000021597,MAI GAR IND BLDG,美嘉工業大廈,146 WAI YIP STREET,偉業街146號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007107,HUNG TAI IND BLDG,鴻泰工業大廈,37-39 HUNG TO ROAD,鴻圖道37-39號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000059809,YAU TONG IND CITY B,油塘工業城 B 座,17 KO FAI ROAD,高輝道17號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000025072,WINNER FTY BLDG,幸運工業大廈,55 HUNG TO ROAD,鴻圖道55號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000018063,AIR GOAL CARGO BLDG,威力貨運大廈,330 KWUN TONG ROAD,觀塘道330號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000021613,MAI TAK IND BLDG,美德工業大廈,221 WAI YIP STREET,偉業街221號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007098,APEC PLAZA,創貿廣場,49 HOI YUEN ROAD,開源道49號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007772,HOI LUEN IND CTR BLK A,開聯工業中心 A 座,55 HOI YUEN ROAD,開源道55號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007223,PO LUNG CTR,寶隆中心,11 WANG CHIU ROAD,宏照道11號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007779,KWUN TONG IND CTR BLK 1,觀塘工業中心一座,472-484 KWUN TONG ROAD,觀塘道472-484號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007504,KING YIP FTY BLDG,敬業工業大廈,59 KING YIP STREET,敬業街59號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000020772,KINGSFORD IND CTR,景發工業中心,13 WANG HOI ROAD,宏開道13號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007495,SHING YIP IND BLDG,成業工業大廈,19-21 SHING YIP STREET,成業街19-21號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007224,HOPE SEA IND CTR,富洋工業中心,26 LAM HING STREET,臨興街26號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007500,TREASURE CTR,華寶中心,42 HUNG TO ROAD,鴻圖道42號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007522,KOWLOON BAY IND CTR,九龍灣工業中心,15 WANG HOI ROAD,宏開道15號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007520,INTERNATIONAL PLAZA,環球工商大廈,20 SHEUNG YUET ROAD,常悅道20號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000020624,KENNING IND BLDG,健力工業大廈,19 WANG HOI ROAD,宏開道19號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000020345,JUMBO IND BLDG,金寶工業大廈,189 WAI YIP STREET,偉業街189號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007494,RICKY CTR,華基中心,36 CHONG YIP STREET,創業街36號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007773,HOI LUEN IND CTR BLK B,開聯工業中心 B 座,55 HOI YUEN ROAD,開源道55號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007106,WORLD TECH CTR,世達中心,95 HOW MING STREET,巧明街95號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007782,KWUN TONG IND CTR BLK 4,觀塘工業中心四座,436-446 KWUN TONG ROAD,觀塘道436-446號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007095,SUNBEAM CTR,日昇中心,27 SHING YIP STREET,成業街27號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000019956,HOI BUN IND BLDG,海濱工業大廈,6 WING YIP STREET,榮業街6號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007905,METRO CENTRE BLK 2,美羅中心2期,21 LAM HING STREET,臨興街21號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007100,CAPITAL TRADE CTR,京貿中心,62 TSUN YIP STREET,駿業街62號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007109,EVEREST IND CTR,毅力工業中心,396 KWUN TONG ROAD,觀塘道396號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000023409,SINO IND PLAZA,信和工商中心,9 KAI CHEUNG ROAD,啟祥道9號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007046,BILLION TRADE CTR,鴻貿中心,31 HUNG TO ROAD,鴻圖道31號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007805,LEMMI CTR,利寶時中心,50 HOI YUEN ROAD,開源道50號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007103,KWONG SANG HONG CTR,廣生行中心,151-153 HOI BUN ROAD,海濱道151-153號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007099,ENTREPOT CTR,港貿中心,117 HOW MING STREET,巧明街117號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007112,WINFUL CTR,華富工貿中心,30 SHING YIP STREET,成業街30號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000020484,KAM HON IND BLDG,金漢工業大廈,8 WANG KWUN ROAD,宏冠道8號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007778,CAMELPAINT BLDG BLK 3,駱駝漆大廈三期,60 HOI YUEN ROAD,開源道60號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000025278,YAU TONG IND CITY A,油塘工業城 A 座,17 KO FAI ROAD,高輝道17號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000007902,METRO CENTRE BLK 1,美羅中心1期,32 LAM HING STREET,臨興街32號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_ind,B000020064,HONG LEONG IND COMPLEX,豐隆工業中心,4 WANG KWONG ROAD,宏光道4號,Building,9,Kwun Tong District,觀塘區,Industrial,mr_ind,Kwun Tong District_Industrial
mr_comm,B000113283,MG 162,MG 162,162 Wai Yip Street,偉業街162號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000087062,Capital Tower Tower B,富臨中心B座,38 Wai Yip Street,偉業街38號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000101515,Four Seas Group Centre,四洲集團中心,41 King Yip Street,敬業街41號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000087061,Capital Tower Tower A,富臨中心A座,38 Wai Yip Street,偉業街38號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000101516,Boton Technology Innovation Tower,波頓科創中心,368 Kwun Tong Road,觀塘道368號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000082795,Manulife Place,宏利廣場,348 Kwun Tong Road,觀塘道348號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000083127,The Bay Hub,太豐匯,17 Kai Cheung Road,啟祥道17號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000112479,The Millennity - Tower 2,The Millennity 2座,98 How Ming Street,巧明街98號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000018298,Camelpaint Centre,駱駝漆中心,1 Hing Yip Street,興業街1號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000078832,COS Centre,中海日升中心,56 Tsun Yip Street,駿業街56號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000059634,LT Tower,LT Tower,31 Chong Yip Street,創業街31號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000111037,The 80 l 20,The 80 l 20,161 Wai Yip Street,偉業街161號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000116170,KTR350,KTR350,350 Kwun Tong Road,觀塘道350號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000122069,De Hua Tower,德華中心,32 Hung To Road,鴻圖道32號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000079980,Sitoy Tower,時代中心,164 Wai Yip Street,偉業街164號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000123892,The Cendas,The Cendas,15 Sheung Yuet Road,常悅道15號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000080483,Montery Plaza,萬泰利廣場,15 Chong Yip Street,創業街15號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000112478,The Millennity - Tower 1,The Millennity 1座,98 How Ming Street,巧明街98號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000076490,Rykadan Capital Tower,宏基資本大廈,135 Hoi Bun Road,海濱道135號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000024099,Hung To Centre,鴻圖中心,94-96 How Ming Street,巧明街94-96號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000079638,T G Place,電訊一代廣場,10 Shing Yip Street,成業街10號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000078780,YHC Tower,恩浩國際中心,1 Sheung Yuet Road,常悅道1號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000062696,Crocodile Centre,鱷魚恤中心,79 Hoi Yuen Road,開源道79號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000071821,Elite Centre,俊匯中心,22 Hung To Road,鴻圖道22號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000076026,Kin Sang Commercial Centre,建生商業中心,49 King Yip Street,敬業街49號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000066769,Billion Centre Tower B,億京中心B座,1 Wang Kwong Road,宏光道1號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000066942,C-Bons International Center,絲寶國際大廈,108 Wai Yip Street,偉業街108號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000022558,MG Tower,萬兆豐中心,133 Hoi Bun Road,海濱道133號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000019120,Legend Tower,寧晉中心,7 Shing Yip Street,成業街7號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000075970,King Palace Plaza,皇廷廣場,55 King Yip Street,敬業街55號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000007804,Remington Centre,利登中心,23 Hung To Road,鴻圖道23號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000059821,One Harbour Square,One Harbour Square,181 Hoi Bun Road,海濱道181號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000109128,First Group Centre,第一集團中心,23 Wang Chiu Road,宏照道23號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000063754,Exchange Tower,國際交易中心,33 Wang Chiu Road,宏照道33號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000007047,Fullerton Centre,富登中心,19 Hung To Road,鴻圖道19號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000085262,Mega Cube,創豪坊,8 Wang Kwong Road,宏光道8號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000062010,Enterprise Square Phase 5-Mega Box,企業廣場5期Mega Box,38 Wang Chiu Road,宏照道38號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000066768,Billion Centre Tower A,億京中心A座,1 Wang Kwong Road,宏光道1號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000059664,EGL Tower,東瀛遊廣場,83 Hung To Road,鴻圖道83號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000007958,Yen Sheng Centre,源成中心,64 Hoi Yuen Road,開源道64號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000062009,Enterprise Square Phase 5-Tower 1,企業廣場5期1座,38 Wang Chiu Road,宏照道38號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000059665,Benson Tower,明順大廈,74 Hung To Road,鴻圖道74號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000022769,Prosperity Center,創富中心,25 Chong Yip Street,創業街25號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000059604,Enterprise Square Phase 3,企業廣場3期,39 Wang Chiu Road,宏照道39號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000059595,Enterprise Square Phase 2,企業廣場2期,3 Sheung Yuet Road,常悅道3號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000020050,Kowloonbay Int'l Trade & Exhibition Ctr,九龍灣國際展貿中心,1 Trademart Drive,展貿徑1號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000007493,China Aerospace Centre,航天科技中心,143 Hoi Bun Road,海濱道143號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000007861,Enterprise Square Phase 1-Tower 3,企業廣場1期3座,9 Sheung Yuet Road,常悅道9號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000007859,Enterprise Square Phase 1-Tower 2,企業廣場1期2座,9 Sheung Yuet Road,常悅道9號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000007857,Enterprise Square Phase 1-Tower 1,企業廣場1期1座,9 Sheung Yuet Road,常悅道9號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000007219,Telford House,德福大廈,16 Wang Hoi Road,宏開道16號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000007221,Nan Fung Commercial Centre,南豐商業中心,19 Lam Lok Street,臨樂街19號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_comm,B000007220,Chevalier Commercial Centre,其士商業中心,8 Wang Hoi Road,宏開道8號,Building,9,Kwun Tong District,觀塘區,Office,mr_comm,Kwun Tong District_Office
mr_ind,B000104584,iCITY TOWER 1,iCITY 一座,111 TA CHUEN PING STREET,打磚坪街111號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000080612,THE STAR,星星中心,18 YIP SHING STREET,業成街18號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000080523,MAPLETREE LOGISTICS HUB TSING YI,豐樹青衣物流中心,30 TSING YI ROAD,青衣路30號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000019796,HENRY CTR,恆利中心,131 WO YI HOP ROAD,和宜合道131號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000021831,MEI KEI IND BLDG,美基工業大廈,30-40 WING LAP STREET,永立街30-40號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000079462,REASON GROUP TWR,匯城集團大廈,403-413 CASTLE PEAK ROAD,青山公路403-413號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000077104,THE GALAXY,天際中心,313 CASTLE PEAK ROAD,青山公路313號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000024398,VALID INDUSTRIAL CENTRE,華利工業中心,13 WING KEI ROAD,永基路13號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000024415,VENUS IND BLDG,金星工業大廈,45-51 TAI LIN PAI ROAD,大連排道45-51號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000061958,CARGO CONSOLIDATION COMPLEX,集運中心,43 CONTAINER PORT ROAD,貨櫃碼頭路43號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000020465,TAK KEE GROUP BLDG,德記集團大廈,30-38 LAM TIN STREET,藍田街30-38號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000020836,KONG SHENG FTY BLDG,恭誠工廠大廈,75-87 WO YI HOP ROAD,和宜合道75-87號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000018708,CHUAN KEI FTY BLDG,泉基工業大廈,15-23 KIN HONG STREET,健康街15-23號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007790,REGENT CTR (B),麗晶中心B座,63-67 WO YI HOP ROAD,和宜合道63-67號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000018635,CHING CHEONG IND BLDG,禎昌工業大廈,1-7 KWAI CHEONG ROAD,葵昌路1-7號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007114,ROXY IND CTR,樂聲工業中心,58-66 TAI LIN PAI ROAD,大連排道58-66號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000024526,WAFORD IND BLDG,華福工業大廈,9-11 KWAI LOK STREET,葵樂街9-11號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000018639,CHING HING IND BLDG,正興工業大廈,19-25 FU UK ROAD,傅屋道19-25號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007783,WYLER CTR (1),偉倫中心 1 期,202-210 TAI LIN PAI ROAD,大連排道202-210號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000067517,VIGOR IND BLDG (2),華基工業大廈 2 期,49-53 TA CHUEN PING STREET,打磚坪街49-53號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007784,WYLER CTR (2),偉倫中心 2 期,192-200 TAI LIN PAI ROAD,大連排道192-200號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000020449,KAM BUN IND BLDG,錦濱工業大廈,13-19 KWAI WING ROAD,葵榮路13-19號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000021616,MAI WO IND BLDG,美和工業大廈,90-98 KWAI CHEONG ROAD,葵昌路90-98號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
